FechaInicio,FechaFin,ClaveEntidad,Estado,Nivel
21/12/2020,03/01/2021,8,Coahuila,2
21/12/2020,03/01/2021,9,Colima,2
21/12/2020,03/01/2021,10,Durango,2
21/12/2020,03/01/2021,11,Guanajuato,4
21/12/2020,03/01/2021,12,Guerrero,2
21/12/2020,03/01/2021,13,Hidalgo,2
21/12/2020,03/01/2021,14,Jalisco,2
21/12/2020,03/01/2021,15,EdoMex,4
21/12/2020,03/01/2021,16,Michoacán,2
21/12/2020,03/01/2021,17,Morelos,4
21/12/2020,03/01/2021,18,Nayarit,2
21/12/2020,03/01/2021,19,Nuevo León,2
21/12/2020,03/01/2021,20,Veracruz,3
21/12/2020,03/01/2021,20,Oaxaca,2
21/12/2020,03/01/2021,21,Puebla,2
21/12/2020,03/01/2021,22,Querétaro,2
21/12/2020,03/01/2021,23,Quintana Roo,2
21/12/2020,03/01/2021,24,San Luis Potosí,2
21/12/2020,03/01/2021,25,Sinaloa,3
21/12/2020,03/01/2021,26,Sonora,2
21/12/2020,03/01/2021,27,Tabasco,2
21/12/2020,03/01/2021,28,Tamaulipas,3
21/12/2020,03/01/2021,29,Tlaxcala,2
21/12/2020,03/01/2021,31,Yucatán,2
21/12/2020,03/01/2021,32,Zacatecas,2
18/01/2021,31/01/2021,1,Aguascalientes,2
18/01/2021,31/01/2021,2,Baja California,2
18/01/2021,31/01/2021,3,Baja California Sur,2
18/01/2021,31/01/2021,4,Campeche,1
18/01/2021,31/01/2021,5,Chiapas,3
18/01/2021,31/01/2021,6,Chihuahua,3
18/01/2021,31/01/2021,7,CDMX,4
18/01/2021,31/01/2021,8,Coahuila,4
18/01/2021,31/01/2021,9,Colima,2
18/01/2021,31/01/2021,10,Durango,2
18/01/2021,31/01/2021,11,Guanajuato,4
18/01/2021,31/01/2021,12,Guerrero,2
18/01/2021,31/01/2021,13,Hidalgo,4
18/01/2021,31/01/2021,14,Jalisco,4
18/01/2021,31/01/2021,15,EdoMex,4
18/01/2021,31/01/2021,16,Michoacán,2
18/01/2021,31/01/2021,17,Morelos,4
18/01/2021,31/01/2021,18,Nayarit,2
18/01/2021,31/01/2021,19,Nuevo León,4
18/01/2021,31/01/2021,20,Veracruz,2
18/01/2021,31/01/2021,20,Oaxaca,2
18/01/2021,31/01/2021,21,Puebla,2
18/01/2021,31/01/2021,22,Querétaro,4
18/01/2021,31/01/2021,23,Quintana Roo,2
18/01/2021,31/01/2021,24,San Luis Potosí,2
18/01/2021,31/01/2021,25,Sinaloa,2
18/01/2021,31/01/2021,26,Sonora,2
18/01/2021,31/01/2021,27,Tabasco,2
18/01/2021,31/01/2021,28,Tamaulipas,2
18/01/2021,31/01/2021,29,Tlaxcala,4
18/01/2021,31/01/2021,31,Yucatán,2
18/01/2021,31/01/2021,32,Zacatecas,2
01/02/2021,14/02/2021,1,Aguascalientes,2
01/02/2021,14/02/2021,2,Baja California,2
01/02/2021,14/02/2021,3,Baja California Sur,2
01/02/2021,14/02/2021,4,Campeche,3
01/02/2021,14/02/2021,5,Chiapas,3
01/02/2021,14/02/2021,6,Chihuahua,2
01/02/2021,14/02/2021,7,CDMX,4
01/02/2021,14/02/2021,8,Coahuila,2
01/02/2021,14/02/2021,9,Colima,4
01/02/2021,14/02/2021,10,Durango,2
01/02/2021,14/02/2021,11,Guanajuato,4
01/02/2021,14/02/2021,12,Guerrero,4
01/02/2021,14/02/2021,13,Hidalgo,4
01/02/2021,14/02/2021,14,Jalisco,4
01/02/2021,14/02/2021,15,EdoMex,4
01/02/2021,14/02/2021,16,Michoacán,2
01/02/2021,14/02/2021,17,Morelos,4
01/02/2021,14/02/2021,18,Nayarit,4
01/02/2021,14/02/2021,19,Nuevo León,4
01/02/2021,14/02/2021,20,Veracruz,2
01/02/2021,14/02/2021,20,Oaxaca,2
01/02/2021,14/02/2021,21,Puebla,4
01/02/2021,14/02/2021,22,Querétaro,4
01/02/2021,14/02/2021,23,Quintana Roo,2
01/02/2021,14/02/2021,24,San Luis Potosí,4
01/02/2021,14/02/2021,25,Sinaloa,2
01/02/2021,14/02/2021,26,Sonora,2
01/02/2021,14/02/2021,27,Tabasco,2
01/02/2021,14/02/2021,28,Tamaulipas,2
01/02/2021,14/02/2021,29,Tlaxcala,2
01/02/2021,14/02/2021,31,Yucatán,2
01/02/2021,14/02/2021,32,Zacatecas,2
15/02/2021,28/02/2021,1,Aguascalientes,2
15/02/2021,28/02/2021,2,Baja California,3
15/02/2021,28/02/2021,3,Baja California Sur,2
15/02/2021,28/02/2021,4,Campeche,3
15/02/2021,28/02/2021,5,Chiapas,1
15/02/2021,28/02/2021,6,Chihuahua,3
15/02/2021,28/02/2021,7,CDMX,2
15/02/2021,28/02/2021,8,Coahuila,2
15/02/2021,28/02/2021,9,Colima,2
15/02/2021,28/02/2021,10,Durango,3
15/02/2021,28/02/2021,11,Guanajuato,4
15/02/2021,28/02/2021,12,Guerrero,4
15/02/2021,28/02/2021,13,Hidalgo,2
15/02/2021,28/02/2021,14,Jalisco,2
15/02/2021,28/02/2021,15,EdoMex,2
15/02/2021,28/02/2021,16,Michoacán,2
15/02/2021,28/02/2021,17,Morelos,2
15/02/2021,28/02/2021,18,Nayarit,2
15/02/2021,28/02/2021,19,Nuevo León,2
15/02/2021,28/02/2021,20,Veracruz,2
15/02/2021,28/02/2021,20,Oaxaca,2
15/02/2021,28/02/2021,21,Puebla,2
15/02/2021,28/02/2021,22,Querétaro,2
15/02/2021,28/02/2021,23,Quintana Roo,2
15/02/2021,28/02/2021,24,San Luis Potosí,2
15/02/2021,28/02/2021,25,Sinaloa,3
15/02/2021,28/02/2021,26,Sonora,3
15/02/2021,28/02/2021,27,Tabasco,3
15/02/2021,28/02/2021,28,Tamaulipas,3
15/02/2021,28/02/2021,29,Tlaxcala,2
15/02/2021,28/02/2021,31,Yucatán,2
15/02/2021,28/02/2021,32,Zacatecas,2
01/03/2021,14/03/2021,1,Aguascalientes,3
01/03/2021,14/03/2021,2,Baja California,3
01/03/2021,14/03/2021,3,Baja California Sur,3
01/03/2021,14/03/2021,4,Campeche,1
01/03/2021,14/03/2021,5,Chiapas,1
01/03/2021,14/03/2021,6,Chihuahua,3
01/03/2021,14/03/2021,7,CDMX,2
01/03/2021,14/03/2021,8,Coahuila,3
01/03/2021,14/03/2021,9,Colima,3
01/03/2021,14/03/2021,10,Durango,3
01/03/2021,14/03/2021,11,Guanajuato,3
01/03/2021,14/03/2021,12,Guerrero,3
01/03/2021,14/03/2021,13,Hidalgo,3
01/03/2021,14/03/2021,14,Jalisco,3
01/03/2021,14/03/2021,15,EdoMex,2
01/03/2021,14/03/2021,16,Michoacán,3
01/03/2021,14/03/2021,17,Morelos,2
01/03/2021,14/03/2021,18,Nayarit,3
01/03/2021,14/03/2021,19,Nuevo León,2
01/03/2021,14/03/2021,20,Veracruz,3
01/03/2021,14/03/2021,20,Oaxaca,2
01/03/2021,14/03/2021,21,Puebla,2
01/03/2021,14/03/2021,22,Querétaro,2
01/03/2021,14/03/2021,23,Quintana Roo,3
01/03/2021,14/03/2021,24,San Luis Potosí,2
01/03/2021,14/03/2021,25,Sinaloa,3
01/03/2021,14/03/2021,26,Sonora,3
01/03/2021,14/03/2021,27,Tabasco,2
01/03/2021,14/03/2021,28,Tamaulipas,3
01/03/2021,14/03/2021,29,Tlaxcala,3
01/03/2021,14/03/2021,31,Yucatán,2
01/03/2021,14/03/2021,32,Zacatecas,3
15/03/2021,28/03/2021,1,Aguascalientes,3
15/03/2021,28/03/2021,2,Baja California,3
15/03/2021,28/03/2021,3,Baja California Sur,3
15/03/2021,28/03/2021,4,Campeche,1
15/03/2021,28/03/2021,5,Chiapas,1
15/03/2021,28/03/2021,6,Chihuahua,3
15/03/2021,28/03/2021,7,CDMX,2
15/03/2021,28/03/2021,8,Coahuila,3
15/03/2021,28/03/2021,9,Colima,3
15/03/2021,28/03/2021,10,Durango,3
15/03/2021,28/03/2021,11,Guanajuato,3
15/03/2021,28/03/2021,12,Guerrero,3
15/03/2021,28/03/2021,13,Hidalgo,3
15/03/2021,28/03/2021,14,Jalisco,3
15/03/2021,28/03/2021,15,EdoMex,2
15/03/2021,28/03/2021,16,Michoacán,3
15/03/2021,28/03/2021,17,Morelos,2
15/03/2021,28/03/2021,18,Nayarit,3
15/03/2021,28/03/2021,19,Nuevo León,3
15/03/2021,28/03/2021,20,Veracruz,3
15/03/2021,28/03/2021,20,Oaxaca,2
15/03/2021,28/03/2021,21,Puebla,2
15/03/2021,28/03/2021,22,Querétaro,2
15/03/2021,28/03/2021,23,Quintana Roo,3
15/03/2021,28/03/2021,24,San Luis Potosí,3
15/03/2021,28/03/2021,25,Sinaloa,3
15/03/2021,28/03/2021,26,Sonora,1
15/03/2021,28/03/2021,27,Tabasco,2
15/03/2021,28/03/2021,28,Tamaulipas,3
15/03/2021,28/03/2021,29,Tlaxcala,3
15/03/2021,28/03/2021,31,Yucatán,2
15/03/2021,28/03/2021,32,Zacatecas,3
01/11/2021,14/11/2021,1,Aguascalientes,3
01/11/2021,14/11/2021,2,Baja California,2
01/11/2021,14/11/2021,3,Baja California Sur,1
01/11/2021,14/11/2021,4,Campeche,1
01/11/2021,14/11/2021,5,Chiapas,1
01/11/2021,14/11/2021,6,Chihuahua,1
01/11/2021,14/11/2021,7,CDMX,1
01/11/2021,14/11/2021,8,Coahuila,1
01/11/2021,14/11/2021,9,Colima,1
01/11/2021,14/11/2021,10,Durango,1
01/11/2021,14/11/2021,11,Guanajuato,3
01/11/2021,14/11/2021,12,Guerrero,1
01/11/2021,14/11/2021,13,Hidalgo,1
01/11/2021,14/11/2021,14,Jalisco,1
01/11/2021,14/11/2021,15,EdoMex,1
01/11/2021,14/11/2021,16,Michoacán,1
01/11/2021,14/11/2021,17,Morelos,1
01/11/2021,14/11/2021,18,Nayarit,1
01/11/2021,14/11/2021,19,Nuevo León,1
01/11/2021,14/11/2021,20,Veracruz,1
01/11/2021,14/11/2021,20,Oaxaca,1
01/11/2021,14/11/2021,21,Puebla,1
01/11/2021,14/11/2021,22,Querétaro,1
01/11/2021,14/11/2021,23,Quintana Roo,1
01/11/2021,14/11/2021,24,San Luis Potosí,1
01/11/2021,14/11/2021,25,Sinaloa,1
01/11/2021,14/11/2021,26,Sonora,1
01/11/2021,14/11/2021,27,Tabasco,1
01/11/2021,14/11/2021,28,Tamaulipas,1
01/11/2021,14/11/2021,29,Tlaxcala,1
01/11/2021,14/11/2021,31,Yucatán,1
01/11/2021,14/11/2021,32,Zacatecas,1
18/10/2021,31/10/2021,1,Aguascalientes,3
18/10/2021,31/10/2021,2,Baja California,2
18/10/2021,31/10/2021,3,Baja California Sur,1
18/10/2021,31/10/2021,4,Campeche,3
18/10/2021,31/10/2021,5,Chiapas,1
18/10/2021,31/10/2021,6,Chihuahua,3
18/10/2021,31/10/2021,7,CDMX,1
18/10/2021,31/10/2021,8,Coahuila,3
18/10/2021,31/10/2021,9,Colima,3
18/10/2021,31/10/2021,10,Durango,1
18/10/2021,31/10/2021,11,Guanajuato,3
18/10/2021,31/10/2021,12,Guerrero,1
18/10/2021,31/10/2021,13,Hidalgo,1
18/10/2021,31/10/2021,14,Jalisco,3
18/10/2021,31/10/2021,15,EdoMex,1
18/10/2021,31/10/2021,16,Michoacán,1
18/10/2021,31/10/2021,17,Morelos,3
18/10/2021,31/10/2021,18,Nayarit,1
18/10/2021,31/10/2021,19,Nuevo León,1
18/10/2021,31/10/2021,20,Veracruz,1
18/10/2021,31/10/2021,20,Oaxaca,1
18/10/2021,31/10/2021,21,Puebla,1
18/10/2021,31/10/2021,22,Querétaro,3
18/10/2021,31/10/2021,23,Quintana Roo,1
18/10/2021,31/10/2021,24,San Luis Potosí,1
18/10/2021,31/10/2021,25,Sinaloa,1
18/10/2021,31/10/2021,26,Sonora,1
18/10/2021,31/10/2021,27,Tabasco,3
18/10/2021,31/10/2021,28,Tamaulipas,1
18/10/2021,31/10/2021,29,Tlaxcala,1
18/10/2021,31/10/2021,31,Yucatán,3
18/10/2021,31/10/2021,32,Zacatecas,1
04/10/2021,17/10/2021,1,Aguascalientes,3
04/10/2021,17/10/2021,2,Baja California,2
04/10/2021,17/10/2021,3,Baja California Sur,1
04/10/2021,17/10/2021,4,Campeche,3
04/10/2021,17/10/2021,5,Chiapas,1
04/10/2021,17/10/2021,6,Chihuahua,1
04/10/2021,17/10/2021,7,CDMX,3
04/10/2021,17/10/2021,8,Coahuila,3
04/10/2021,17/10/2021,9,Colima,3
04/10/2021,17/10/2021,10,Durango,1
04/10/2021,17/10/2021,11,Guanajuato,3
04/10/2021,17/10/2021,12,Guerrero,1
04/10/2021,17/10/2021,13,Hidalgo,3
04/10/2021,17/10/2021,14,Jalisco,3
04/10/2021,17/10/2021,15,EdoMex,3
04/10/2021,17/10/2021,16,Michoacán,3
04/10/2021,17/10/2021,17,Morelos,3
04/10/2021,17/10/2021,18,Nayarit,3
04/10/2021,17/10/2021,19,Nuevo León,3
04/10/2021,17/10/2021,20,Veracruz,3
04/10/2021,17/10/2021,20,Oaxaca,1
04/10/2021,17/10/2021,21,Puebla,3
04/10/2021,17/10/2021,22,Querétaro,3
04/10/2021,17/10/2021,23,Quintana Roo,1
04/10/2021,17/10/2021,24,San Luis Potosí,3
04/10/2021,17/10/2021,25,Sinaloa,1
04/10/2021,17/10/2021,26,Sonora,3
04/10/2021,17/10/2021,27,Tabasco,3
04/10/2021,17/10/2021,28,Tamaulipas,3
04/10/2021,17/10/2021,29,Tlaxcala,3
04/10/2021,17/10/2021,31,Yucatán,3
04/10/2021,17/10/2021,32,Zacatecas,1
20/09/2021,03/10/2021,1,Aguascalientes,3
20/09/2021,03/10/2021,2,Baja California,3
20/09/2021,03/10/2021,3,Baja California Sur,1
20/09/2021,03/10/2021,4,Campeche,3
20/09/2021,03/10/2021,5,Chiapas,1
20/09/2021,03/10/2021,6,Chihuahua,1
20/09/2021,03/10/2021,7,CDMX,3
20/09/2021,03/10/2021,8,Coahuila,3
20/09/2021,03/10/2021,9,Colima,2
20/09/2021,03/10/2021,10,Durango,3
20/09/2021,03/10/2021,11,Guanajuato,3
20/09/2021,03/10/2021,12,Guerrero,3
20/09/2021,03/10/2021,13,Hidalgo,3
20/09/2021,03/10/2021,14,Jalisco,3
20/09/2021,03/10/2021,15,EdoMex,3
20/09/2021,03/10/2021,16,Michoacán,3
20/09/2021,03/10/2021,17,Morelos,2
20/09/2021,03/10/2021,18,Nayarit,3
20/09/2021,03/10/2021,19,Nuevo León,3
20/09/2021,03/10/2021,20,Veracruz,3
20/09/2021,03/10/2021,20,Oaxaca,3
20/09/2021,03/10/2021,21,Puebla,3
20/09/2021,03/10/2021,22,Querétaro,3
20/09/2021,03/10/2021,23,Quintana Roo,3
20/09/2021,03/10/2021,24,San Luis Potosí,3
20/09/2021,03/10/2021,25,Sinaloa,1
20/09/2021,03/10/2021,26,Sonora,3
20/09/2021,03/10/2021,27,Tabasco,2
20/09/2021,03/10/2021,28,Tamaulipas,2
20/09/2021,03/10/2021,29,Tlaxcala,3
20/09/2021,03/10/2021,31,Yucatán,3
20/09/2021,03/10/2021,32,Zacatecas,3
06/09/2021,19/09/2021,1,Aguascalientes,2
06/09/2021,19/09/2021,2,Baja California,3
06/09/2021,19/09/2021,3,Baja California Sur,3
06/09/2021,19/09/2021,4,Campeche,2
06/09/2021,19/09/2021,5,Chiapas,1
06/09/2021,19/09/2021,6,Chihuahua,1
06/09/2021,19/09/2021,7,CDMX,3
06/09/2021,19/09/2021,8,Coahuila,3
06/09/2021,19/09/2021,9,Colima,2
06/09/2021,19/09/2021,10,Durango,3
06/09/2021,19/09/2021,11,Guanajuato,3
06/09/2021,19/09/2021,12,Guerrero,2
06/09/2021,19/09/2021,13,Hidalgo,2
06/09/2021,19/09/2021,14,Jalisco,3
06/09/2021,19/09/2021,15,EdoMex,2
06/09/2021,19/09/2021,16,Michoacán,3
06/09/2021,19/09/2021,17,Morelos,2
06/09/2021,19/09/2021,18,Nayarit,3
06/09/2021,19/09/2021,19,Nuevo León,2
06/09/2021,19/09/2021,20,Veracruz,2
06/09/2021,19/09/2021,20,Oaxaca,3
06/09/2021,19/09/2021,21,Puebla,2
06/09/2021,19/09/2021,22,Querétaro,2
06/09/2021,19/09/2021,23,Quintana Roo,3
06/09/2021,19/09/2021,24,San Luis Potosí,2
06/09/2021,19/09/2021,25,Sinaloa,3
06/09/2021,19/09/2021,26,Sonora,2
06/09/2021,19/09/2021,27,Tabasco,2
06/09/2021,19/09/2021,28,Tamaulipas,2
06/09/2021,19/09/2021,29,Tlaxcala,2
06/09/2021,19/09/2021,31,Yucatán,2
06/09/2021,19/09/2021,32,Zacatecas,3
23/08/2021,05/09/2021,1,Aguascalientes,2
23/08/2021,05/09/2021,2,Baja California,3
23/08/2021,05/09/2021,3,Baja California Sur,3
23/08/2021,05/09/2021,4,Campeche,2
23/08/2021,05/09/2021,5,Chiapas,1
23/08/2021,05/09/2021,6,Chihuahua,3
23/08/2021,05/09/2021,7,CDMX,2
23/08/2021,05/09/2021,8,Coahuila,3
23/08/2021,05/09/2021,9,Colima,4
23/08/2021,05/09/2021,10,Durango,2
23/08/2021,05/09/2021,11,Guanajuato,3
23/08/2021,05/09/2021,12,Guerrero,4
23/08/2021,05/09/2021,13,Hidalgo,4
23/08/2021,05/09/2021,14,Jalisco,2
23/08/2021,05/09/2021,15,EdoMex,2
23/08/2021,05/09/2021,16,Michoacán,2
23/08/2021,05/09/2021,17,Morelos,2
23/08/2021,05/09/2021,18,Nayarit,2
23/08/2021,05/09/2021,19,Nuevo León,4
23/08/2021,05/09/2021,20,Veracruz,2
23/08/2021,05/09/2021,20,Oaxaca,2
23/08/2021,05/09/2021,21,Puebla,4
23/08/2021,05/09/2021,22,Querétaro,2
23/08/2021,05/09/2021,23,Quintana Roo,2
23/08/2021,05/09/2021,24,San Luis Potosí,2
23/08/2021,05/09/2021,25,Sinaloa,3
23/08/2021,05/09/2021,26,Sonora,2
23/08/2021,05/09/2021,27,Tabasco,4
23/08/2021,05/09/2021,28,Tamaulipas,4
23/08/2021,05/09/2021,29,Tlaxcala,2
23/08/2021,05/09/2021,31,Yucatán,3
23/08/2021,05/09/2021,32,Zacatecas,2
09/08/2021,22/08/2021,1,Aguascalientes,3
09/08/2021,22/08/2021,2,Baja California,3
09/08/2021,22/08/2021,3,Baja California Sur,2
09/08/2021,22/08/2021,4,Campeche,3
09/08/2021,22/08/2021,5,Chiapas,1
09/08/2021,22/08/2021,6,Chihuahua,3
09/08/2021,22/08/2021,7,CDMX,2
09/08/2021,22/08/2021,8,Coahuila,3
09/08/2021,22/08/2021,9,Colima,4
09/08/2021,22/08/2021,10,Durango,2
09/08/2021,22/08/2021,11,Guanajuato,3
09/08/2021,22/08/2021,12,Guerrero,4
09/08/2021,22/08/2021,13,Hidalgo,2
09/08/2021,22/08/2021,14,Jalisco,4
09/08/2021,22/08/2021,15,EdoMex,2
09/08/2021,22/08/2021,16,Michoacán,2
09/08/2021,22/08/2021,17,Morelos,3
09/08/2021,22/08/2021,18,Nayarit,4
09/08/2021,22/08/2021,19,Nuevo León,4
09/08/2021,22/08/2021,20,Veracruz,2
09/08/2021,22/08/2021,20,Oaxaca,2
09/08/2021,22/08/2021,21,Puebla,2
09/08/2021,22/08/2021,22,Querétaro,2
09/08/2021,22/08/2021,23,Quintana Roo,2
09/08/2021,22/08/2021,24,San Luis Potosí,2
09/08/2021,22/08/2021,25,Sinaloa,4
09/08/2021,22/08/2021,26,Sonora,2
09/08/2021,22/08/2021,27,Tabasco,3
09/08/2021,22/08/2021,28,Tamaulipas,2
09/08/2021,22/08/2021,29,Tlaxcala,2
09/08/2021,22/08/2021,31,Yucatán,3
09/08/2021,22/08/2021,32,Zacatecas,2
05/07/2021,18/07/2021,1,Aguascalientes,1
05/07/2021,18/07/2021,2,Baja California,1
05/07/2021,18/07/2021,3,Baja California Sur,2
05/07/2021,18/07/2021,4,Campeche,3
05/07/2021,18/07/2021,5,Chiapas,1
05/07/2021,18/07/2021,6,Chihuahua,3
05/07/2021,18/07/2021,7,CDMX,3
05/07/2021,18/07/2021,8,Coahuila,1
05/07/2021,18/07/2021,9,Colima,3
05/07/2021,18/07/2021,10,Durango,1
05/07/2021,18/07/2021,11,Guanajuato,1
05/07/2021,18/07/2021,12,Guerrero,1
05/07/2021,18/07/2021,13,Hidalgo,1
05/07/2021,18/07/2021,14,Jalisco,1
05/07/2021,18/07/2021,15,EdoMex,1
05/07/2021,18/07/2021,16,Michoacán,1
05/07/2021,18/07/2021,17,Morelos,1
05/07/2021,18/07/2021,18,Nayarit,1
05/07/2021,18/07/2021,19,Nuevo León,3
05/07/2021,18/07/2021,20,Veracruz,3
05/07/2021,18/07/2021,20,Oaxaca,1
05/07/2021,18/07/2021,21,Puebla,1
05/07/2021,18/07/2021,22,Querétaro,1
05/07/2021,18/07/2021,23,Quintana Roo,2
05/07/2021,18/07/2021,24,San Luis Potosí,1
05/07/2021,18/07/2021,25,Sinaloa,3
05/07/2021,18/07/2021,26,Sonora,3
05/07/2021,18/07/2021,27,Tabasco,2
05/07/2021,18/07/2021,28,Tamaulipas,2
05/07/2021,18/07/2021,29,Tlaxcala,1
05/07/2021,18/07/2021,31,Yucatán,2
05/07/2021,18/07/2021,32,Zacatecas,1
26/07/2021,08/08/2021,1,Aguascalientes,1
26/07/2021,08/08/2021,2,Baja California,3
26/07/2021,08/08/2021,3,Baja California Sur,2
26/07/2021,08/08/2021,4,Campeche,3
26/07/2021,08/08/2021,5,Chiapas,1
26/07/2021,08/08/2021,6,Chihuahua,3
26/07/2021,08/08/2021,7,CDMX,2
26/07/2021,08/08/2021,8,Coahuila,1
26/07/2021,08/08/2021,9,Colima,2
26/07/2021,08/08/2021,10,Durango,3
26/07/2021,08/08/2021,11,Guanajuato,3
26/07/2021,08/08/2021,12,Guerrero,2
26/07/2021,08/08/2021,13,Hidalgo,2
26/07/2021,08/08/2021,14,Jalisco,2
26/07/2021,08/08/2021,15,EdoMex,2
26/07/2021,08/08/2021,16,Michoacán,3
26/07/2021,08/08/2021,17,Morelos,3
26/07/2021,08/08/2021,18,Nayarit,2
26/07/2021,08/08/2021,19,Nuevo León,2
26/07/2021,08/08/2021,20,Veracruz,2
26/07/2021,08/08/2021,20,Oaxaca,2
26/07/2021,08/08/2021,21,Puebla,3
26/07/2021,08/08/2021,22,Querétaro,3
26/07/2021,08/08/2021,23,Quintana Roo,2
26/07/2021,08/08/2021,24,San Luis Potosí,3
26/07/2021,08/08/2021,25,Sinaloa,4
26/07/2021,08/08/2021,26,Sonora,3
26/07/2021,08/08/2021,27,Tabasco,3
26/07/2021,08/08/2021,28,Tamaulipas,2
26/07/2021,08/08/2021,29,Tlaxcala,3
26/07/2021,08/08/2021,31,Yucatán,3
26/07/2021,08/08/2021,32,Zacatecas,3
21/06/2021,04/07/2021,1,Aguascalientes,1
21/06/2021,04/07/2021,2,Baja California,1
21/06/2021,04/07/2021,3,Baja California Sur,2
21/06/2021,04/07/2021,4,Campeche,3
21/06/2021,04/07/2021,5,Chiapas,1
21/06/2021,04/07/2021,6,Chihuahua,3
21/06/2021,04/07/2021,7,CDMX,3
21/06/2021,04/07/2021,8,Coahuila,1
21/06/2021,04/07/2021,9,Colima,3
21/06/2021,04/07/2021,10,Durango,1
21/06/2021,04/07/2021,11,Guanajuato,1
21/06/2021,04/07/2021,12,Guerrero,1
21/06/2021,04/07/2021,13,Hidalgo,1
21/06/2021,04/07/2021,14,Jalisco,1
21/06/2021,04/07/2021,15,EdoMex,1
21/06/2021,04/07/2021,16,Michoacán,1
21/06/2021,04/07/2021,17,Morelos,1
21/06/2021,04/07/2021,18,Nayarit,1
21/06/2021,04/07/2021,19,Nuevo León,3
21/06/2021,04/07/2021,20,Veracruz,3
21/06/2021,04/07/2021,20,Oaxaca,1
21/06/2021,04/07/2021,21,Puebla,1
21/06/2021,04/07/2021,22,Querétaro,1
21/06/2021,04/07/2021,23,Quintana Roo,2
21/06/2021,04/07/2021,24,San Luis Potosí,1
21/06/2021,04/07/2021,25,Sinaloa,3
21/06/2021,04/07/2021,26,Sonora,3
21/06/2021,04/07/2021,27,Tabasco,2
21/06/2021,04/07/2021,28,Tamaulipas,2
21/06/2021,04/07/2021,29,Tlaxcala,1
21/06/2021,04/07/2021,31,Yucatán,2
21/06/2021,04/07/2021,32,Zacatecas,1
07/06/2021,20/06/2021,1,Aguascalientes,1
07/06/2021,20/06/2021,2,Baja California,3
07/06/2021,20/06/2021,3,Baja California Sur,2
07/06/2021,20/06/2021,4,Campeche,3
07/06/2021,20/06/2021,5,Chiapas,1
07/06/2021,20/06/2021,6,Chihuahua,3
07/06/2021,20/06/2021,7,CDMX,1
07/06/2021,20/06/2021,8,Coahuila,1
07/06/2021,20/06/2021,9,Colima,3
07/06/2021,20/06/2021,10,Durango,1
07/06/2021,20/06/2021,11,Guanajuato,1
07/06/2021,20/06/2021,12,Guerrero,1
07/06/2021,20/06/2021,13,Hidalgo,1
07/06/2021,20/06/2021,14,Jalisco,1
07/06/2021,20/06/2021,15,EdoMex,1
07/06/2021,20/06/2021,16,Michoacán,1
07/06/2021,20/06/2021,17,Morelos,1
07/06/2021,20/06/2021,18,Nayarit,1
07/06/2021,20/06/2021,19,Nuevo León,3
07/06/2021,20/06/2021,20,Veracruz,3
07/06/2021,20/06/2021,20,Oaxaca,1
07/06/2021,20/06/2021,21,Puebla,1
07/06/2021,20/06/2021,22,Querétaro,1
07/06/2021,20/06/2021,23,Quintana Roo,2
07/06/2021,20/06/2021,24,San Luis Potosí,1
07/06/2021,20/06/2021,25,Sinaloa,3
07/06/2021,20/06/2021,26,Sonora,3
07/06/2021,20/06/2021,27,Tabasco,2
07/06/2021,20/06/2021,28,Tamaulipas,3
07/06/2021,20/06/2021,29,Tlaxcala,1
07/06/2021,20/06/2021,31,Yucatán,2
07/06/2021,20/06/2021,32,Zacatecas,1
24/05/2021,06/06/2021,1,Aguascalientes,1
24/05/2021,06/06/2021,2,Baja California,3
24/05/2021,06/06/2021,3,Baja California Sur,3
24/05/2021,06/06/2021,4,Campeche,3
24/05/2021,06/06/2021,5,Chiapas,1
24/05/2021,06/06/2021,6,Chihuahua,3
24/05/2021,06/06/2021,7,CDMX,3
24/05/2021,06/06/2021,8,Coahuila,1
24/05/2021,06/06/2021,9,Colima,3
24/05/2021,06/06/2021,10,Durango,1
24/05/2021,06/06/2021,11,Guanajuato,1
24/05/2021,06/06/2021,12,Guerrero,1
24/05/2021,06/06/2021,13,Hidalgo,1
24/05/2021,06/06/2021,14,Jalisco,1
24/05/2021,06/06/2021,15,EdoMex,3
24/05/2021,06/06/2021,16,Michoacán,3
24/05/2021,06/06/2021,17,Morelos,1
24/05/2021,06/06/2021,18,Nayarit,3
24/05/2021,06/06/2021,19,Nuevo León,3
24/05/2021,06/06/2021,20,Veracruz,1
24/05/2021,06/06/2021,20,Oaxaca,1
24/05/2021,06/06/2021,21,Puebla,3
24/05/2021,06/06/2021,22,Querétaro,1
24/05/2021,06/06/2021,23,Quintana Roo,2
24/05/2021,06/06/2021,24,San Luis Potosí,1
24/05/2021,06/06/2021,25,Sinaloa,1
24/05/2021,06/06/2021,26,Sonora,1
24/05/2021,06/06/2021,27,Tabasco,3
24/05/2021,06/06/2021,28,Tamaulipas,3
24/05/2021,06/06/2021,29,Tlaxcala,1
24/05/2021,06/06/2021,31,Yucatán,3
24/05/2021,06/06/2021,32,Zacatecas,3
10/05/2021,23/05/2021,1,Aguascalientes,3
10/05/2021,23/05/2021,2,Baja California,3
10/05/2021,23/05/2021,3,Baja California Sur,3
10/05/2021,23/05/2021,4,Campeche,1
10/05/2021,23/05/2021,5,Chiapas,1
